bodyparts,nose,nose
coords,x,y
787,418.0624694824220,193.2857666015630
788,533.056396484375,515.4414672851560
789,391.7119140625,217.07626342773400
790,385.81103515625,219.89723205566400
791,382.91265869140600,226.68890380859400
792,378.96612548828100,229.92051696777300
793,363.3294677734380,241.52345275878900
794,351.20416259765600,241.9451446533200
795,338.2437438964840,238.51730346679700
796,334.1755065917970,236.05035400390600
797,336.4850769042970,234.77096557617200
798,345.1585388183590,246.87083435058600
799,350.2795104980470,245.92483520507800
800,350.5379943847660,251.9176483154300
801,410.64178466796900,248.21841430664100
802,505.18603515625,283.3168640136720
803,504.45294189453100,283.3753967285160
804,504.56817626953100,283.1915283203130
805,505.7358093261720,283.31524658203100
806,407.1692810058590,276.6813049316410
807,412.19610595703100,267.630126953125
808,421.15966796875,262.6658630371090
809,439.1303405761720,260.04339599609400
810,447.1976623535160,255.5128631591800
811,465.3575134277340,256.9134216308590
812,477.4544677734380,255.80706787109400
813,487.4146423339840,268.11798095703100
814,501.6558532714840,273.4578552246090
815,511.00506591796900,275.88677978515600
816,527.3090209960940,276.9386901855470
817,549.8267211914060,278.21484375
818,583.1530151367190,285.84979248046900
819,603.00048828125,286.6445617675780
820,610.5593872070310,283.832275390625
821,617.9450073242190,266.8034973144530
822,627.1279296875,267.9324035644530
823,631.5172119140630,264.1431884765630
824,642.9692993164060,258.1914978027340
825,644.6341552734380,253.75173950195300
826,644.0089721679690,253.00897216796900
827,633.5746459960940,246.9050750732420
828,627.1903686523440,244.45838928222700
829,614.1857299804690,224.20697021484400
830,613.8414306640630,221.7388153076170
831,612.75146484375,212.96473693847700
832,612.0467529296880,206.75582885742200
833,635.7958374023440,264.079833984375
834,632.3353271484380,243.2523193359380
835,604.27685546875,181.01181030273400
836,581.3126831054690,164.5332794189450
837,504.43798828125,348.0766906738280
838,562.30908203125,161.34986877441400
839,552.6161499023440,159.31768798828100
840,541.5584716796880,157.88314819335900
841,508.1075439453130,175.95974731445300
842,494.185546875,178.42515563964800
843,481.45050048828100,180.5618133544920
844,470.1560363769530,185.44229125976600
845,472.0306701660160,181.13450622558600
846,469.76953125,185.6201934814450
847,467.7110290527340,182.922119140625
848,462.63836669921900,188.72998046875
849,441.690673828125,252.46141052246100
850,437.74664306640600,244.67169189453100
851,433.5190124511720,227.59776306152300
852,430.56695556640600,221.72946166992200
853,430.1160583496090,221.03897094726600
854,426.93280029296900,216.85203552246100
855,426.2891845703130,215.4127655029300
856,425.6880187988280,226.61810302734400
857,437.0755615234380,246.20098876953100
858,442.4147644042970,265.5047607421880
859,422.1768798828130,185.37046813964800
860,426.54290771484400,188.2129669189450
861,428.0837097167970,192.08055114746100
862,432.3695373535160,197.1948699951170
863,450.0660095214840,298.074462890625
864,449.0542297363280,211.39987182617200
865,467.1429138183590,224.06495666503900
866,483.1341857910160,222.7670135498050
867,515.944091796875,214.98069763183600
868,541.2802734375,228.9029541015630
869,556.873046875,238.59022521972700
870,576.4988403320310,242.8582000732420
871,595.5487060546880,271.1881408691410
872,621.7325439453130,294.3803405761720
873,660.2625122070310,325.0050964355470
874,664.6177978515630,338.2403869628910
875,662.3585815429690,329.93817138671900
876,664.248779296875,327.55096435546900
877,663.6944580078130,327.21563720703100
878,676.23095703125,355.7718811035160
879,683.519775390625,357.1386413574220
880,690.7791137695310,359.00634765625
881,693.206298828125,363.4641418457030
882,702.9105224609380,399.4868469238280
883,702.4307250976560,404.03814697265600
884,708.6985473632810,431.4720458984380
885,717.08935546875,436.9031677246090
886,731.738525390625,437.56976318359400
887,742.165771484375,457.11541748046900
888,755.2402954101560,468.17974853515600
889,764.8766479492190,476.3728942871090
890,775.7791137695310,484.4525451660160
891,782.9754638671880,490.85479736328100
892,796.857177734375,486.3923034667970
893,806.5118408203130,483.8716735839840
894,820.3480834960940,517.6427001953130
895,824.2097778320310,518.2457885742190
896,839.6488037109380,487.9254150390630
897,848.3237915039060,496.5875244140630
898,838.6121826171880,528.8883666992190
899,849.2228393554690,535.1995849609380
900,865.0693359375,521.7372436523440
901,877.94580078125,518.8441772460940
902,882.819580078125,520.1283569335940
903,836.7127685546880,571.6116333007810
904,867.5533447265630,566.8396606445310
905,876.0017700195310,577.7971801757810
906,864.7820434570310,594.3598022460940
907,865.9754028320310,598.2631225585940
908,865.7487182617190,608.8089599609380
909,854.2014770507810,610.9598999023440
910,906.4645385742190,610.0335693359380
911,922.7853393554690,612.8176879882810
912,924.6660766601560,612.99365234375
913,885.8987426757810,640.74658203125
914,891.7044067382810,641.37646484375
915,891.953857421875,641.5741577148440
916,895.6228637695310,643.7823486328130
917,981.9793701171880,607.5289916992190
918,982.0572509765630,609.3137817382810
919,982.4263305664060,609.0303344726560
920,981.6950073242190,608.2485961914060
921,962.6962280273440,606.4874877929690
922,967.921142578125,604.8104248046880
923,967.1129150390630,606.3296508789060
924,918.3755493164060,639.172119140625
925,968.6387939453130,603.0025024414060
926,968.0037231445310,603.32275390625
927,967.7266845703130,604.5159912109380
928,976.0366821289060,588.5231323242190
929,969.7328491210940,573.73876953125
930,978.3447875976560,572.0049438476560
931,977.469482421875,569.0304565429690
932,976.2411499023440,565.6306762695310
933,981.5145874023440,569.607666015625
934,984.9500732421880,572.7255249023440
935,986.15283203125,574.8272094726560
936,986.6708984375,578.1691284179690
937,987.0061645507810,590.763671875
938,989.9973754882810,608.998291015625
939,990.6109008789060,608.4866333007810
940,990.236328125,609.1633911132810
941,990.6660766601560,613.1505737304690
942,998.85498046875,616.6201171875
943,1000.7233276367200,614.8021850585940
944,1004.1383056640600,606.7810668945310
945,1014.0768432617200,607.6484375
946,1022.6085205078100,607.7705688476560
947,1023.11669921875,591.8506469726560
948,1030.766845703130,561.0125122070310
949,946.3428344726560,642.169921875
950,1012.9686889648400,523.8553466796880
951,1050.2958984375,567.0979614257810
952,1058.2840576171900,559.8603515625
953,1066.2432861328100,554.2881469726560
954,1074.39794921875,554.2909545898440
955,962.5770263671880,500.21185302734400
956,1079.072265625,555.5263061523440
957,1002.9102783203100,605.75634765625
958,1002.2615966796900,603.923583984375
959,1001.5197143554700,603.3284912109380
960,1077.125732421880,534.8355102539060
961,983.9088134765630,612.8919067382810
962,1063.7242431640600,513.1240234375
963,1045.8155517578100,489.0337829589840
964,1026.213623046880,486.2532958984380
965,1001.6213989257800,481.2149963378910
966,982.1575317382810,471.8993225097660
967,974.8289184570310,479.6614685058590
968,971.3388671875,475.3880615234380
969,965.618896484375,482.006103515625
970,965.3812255859380,483.89984130859400
971,950.6937255859380,488.5035095214840
972,981.7185668945310,482.56640625
973,984.5301513671880,474.3104248046880
974,981.3779907226560,466.1572570800780
975,979.5203247070310,468.3910827636720
976,979.9861450195310,465.50201416015600
977,972.2617797851560,462.3360900878910
978,950.6528930664060,477.14862060546900
979,949.0904541015630,477.51129150390600
980,947.9561767578130,483.36090087890600
981,945.2345581054690,486.5053405761720
982,944.4213256835940,485.8985595703130
983,947.4121704101560,485.5285339355470
984,951.0037841796880,483.6175842285160
985,950.4025268554690,480.02490234375
986,949.3442993164060,473.88726806640600
987,948.374755859375,472.68707275390600
988,947.07470703125,465.4984436035160
989,923.3764038085940,436.47332763671900
990,919.7366333007810,425.8753967285160
991,917.640869140625,416.7371826171880
992,939.7714233398440,428.6780700683590
993,928.9918823242190,402.7221984863280
994,932.8631591796880,397.3219299316410
995,914.1256103515630,383.6018981933590
996,909.458251953125,373.7882995605470
997,932.39892578125,379.9786682128910
998,930.475341796875,372.24566650390600
999,933.8063354492190,364.19268798828100
1000,935.4428100585940,362.10308837890600
1001,934.6193237304690,353.9197082519530
1002,929.5763549804690,338.88519287109400
1003,947.9821166992190,347.34478759765600
1004,917.1578369140630,319.974609375
1005,909.7393188476560,308.23089599609400
1006,909.011962890625,292.11700439453100
1007,906.5206909179690,290.9826354980470
1008,905.3150634765630,289.1922912597660
1009,907.9612426757810,285.680419921875
1010,906.995361328125,283.89947509765600
1011,916.7028198242190,282.5415954589840
1012,917.3952026367190,277.81524658203100
1013,914.3593139648440,271.3886413574220
1014,919.8529663085940,256.045654296875
1015,935.05712890625,251.93003845214800
1016,940.3280639648440,250.67135620117200
1017,946.4076538085940,257.38580322265600
1018,945.7844848632810,257.4308776855470
1019,946.8107299804690,258.6684265136720
1020,946.7932739257810,261.3426208496090
1021,961.4693603515630,299.7723388671880
1022,961.1051025390630,300.4971923828130
1023,956.2883911132810,302.2315368652340
1024,953.1397705078130,303.4040832519530
1025,946.9881591796880,267.3476867675780
1026,946.3718872070310,262.6959228515630
1027,945.9874267578130,259.3663635253910
1028,949.8685913085940,259.7117919921880
1029,949.4373168945310,259.4624328613280
1030,949.9669799804690,259.78009033203100
1031,965.4102783203130,302.25421142578100
1032,965.3784790039060,302.0615539550780
1033,964.6720581054690,302.5664978027340
1034,948.60546875,262.6928405761720
1035,948.4638671875,262.8175354003910
1036,948.9549560546880,262.98492431640600
1037,948.3682250976560,261.4674987792970
1038,948.318603515625,260.5811462402340
1039,948.400634765625,260.53070068359400
1040,948.8927001953130,260.6520080566410
1041,948.5145874023440,260.5836181640630
1042,948.8505249023440,260.53399658203100
1043,948.6708374023440,260.3363342285160
1044,948.5569458007810,261.2921142578130
1045,966.9693603515630,301.6441345214840
1046,949.2034301757810,260.11859130859400
1047,948.79345703125,259.83544921875
1048,966.9519653320310,299.99359130859400
1049,966.5785522460940,299.8666076660160
1050,965.9241943359380,298.4476013183590
1051,965.8440551757810,297.7998962402340
1052,964.77734375,297.5493469238280
1053,965.955078125,297.8451843261720
1054,966.2740478515630,298.42523193359400
1055,966.0220947265630,298.4306945800780
1056,948.4777221679690,252.99267578125
1057,948.9038696289060,251.5773162841800
1058,949.5153198242190,251.0201873779300
1059,947.7864379882810,250.734375
1060,946.3416748046880,245.70361328125
1061,950.3546752929690,241.26768493652300
1062,950.6243896484380,241.1045684814450
1063,950.569091796875,236.25906372070300
1064,951.0628662109380,221.47616577148400
1065,950.5050659179690,216.2080078125
1066,947.2720336914060,208.80203247070300
1067,948.1617431640630,206.09814453125
1068,944.9194946289060,205.5098114013670
1069,934.6588745117190,192.57261657714800
1070,932.4447631835940,189.37261962890600
1071,942.8024291992190,183.3852996826170
1072,944.0558471679690,180.16734313964800
1073,958.1038208007810,174.74964904785200
1074,951.6400146484380,172.9771270751950
1075,950.6338500976560,167.07052612304700
1076,948.5216064453130,165.88046264648400
1077,950.1492919921880,167.42628479003900
1078,951.505126953125,170.52914428710900
1079,946.1716918945310,172.43130493164100
1080,979.0808715820310,176.99574279785200
1081,981.1965942382810,178.77687072753900
1082,995.8530883789060,175.3756103515630
1083,1001.0165405273400,179.2754364013670
1084,1006.9415283203100,177.13230895996100
1085,1005.796630859380,166.87863159179700
1086,1011.9344482421900,153.8345489501950
1087,1011.6626586914100,147.9700164794920
1088,1012.6880493164100,142.80946350097700
1089,1010.0155029296900,126.10714721679700
1090,1015.1326904296900,127.74565887451200
1091,1028.522216796880,149.11671447753900
1092,1012.6112670898400,100.33496856689500
1093,1013.0348510742200,86.50759887695310
1094,1004.4388427734400,86.2157974243164
1095,1005.2500610351600,83.60855865478520
1096,934.0807495117190,107.91901397705100
1097,934.7125854492190,108.63240814209000
1098,934.5111694335940,109.27924346923800
1099,1059.6025390625,156.2933349609380
1100,1058.749755859380,161.8248748779300
1101,1033.4398193359400,240.30438232421900
1102,1025.444091796880,177.57278442382800
1103,1030.7021484375,259.69122314453100
1104,964.501708984375,211.8485565185550
1105,1031.6663818359400,258.94183349609400
1106,1022.4108276367200,277.2248229980470
1107,970.4631958007810,258.64324951171900
1108,970.8709106445310,265.95703125
1109,972.0113525390630,284.2978820800780
1110,1016.5753784179700,335.92669677734400
1111,1021.5242919921900,340.2856750488280
1112,1006.903076171880,343.4397888183590
1113,1003.9102783203100,348.4341735839840
1114,975.3233642578130,337.10284423828100
1115,976.1219482421880,341.745361328125
1116,969.9382934570310,369.2499694824220
1117,917.998291015625,330.9221496582030
1118,896.0987548828130,326.8598937988280
1119,883.1851806640630,331.002685546875
1120,874.9177856445310,333.0100402832030
1121,869.3602905273440,338.5264587402340
1122,867.324951171875,348.37982177734400
1123,868.0223388671880,353.9357604980470
1124,870.6910400390630,352.5216979980470
1125,863.8648071289060,350.9255065917970
1126,854.917724609375,347.1626281738280
1127,851.4152221679690,343.65533447265600
1128,836.1526489257810,333.2357177734380
1129,825.5899047851560,327.0857238769530
1130,825.2644653320310,320.4845886230470
