scorer,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000
bodyparts,nose,nose,nose,left ear,left ear,left ear,right ear,right ear,right ear,ear center,ear center,ear center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1223,760.0677490234375,595.8453369140625,0.998906135559082,765.3343505859375,532.4095458984375,0.9962741136550903,713.9964599609375,571.1532592773438,0.9983168840408325,739.5416870117188,548.589599609375,0.9997583031654358
1224,774.094970703125,607.4873046875,0.9992382526397705,773.01171875,541.421142578125,0.9960721731185913,723.8877563476562,581.2066040039062,0.9992462396621704,748.5780639648438,561.818603515625,0.9993345141410828
1225,785.9954223632812,610.2846069335938,0.9964600205421448,783.806884765625,553.0394897460938,0.992360532283783,735.4457397460938,593.8606567382812,0.9987176656723022,759.4032592773438,575.4058227539062,0.9989417195320129
1226,783.8919067382812,629.08154296875,0.9971737861633301,796.0003662109375,572.95263671875,0.9949225783348083,743.5269775390625,606.0843505859375,0.999018669128418,769.63037109375,589.0245361328125,0.998837411403656
1227,795.4179077148438,641.0224609375,0.9988110065460205,804.5292358398438,580.6585693359375,0.9984532594680786,752.1671752929688,613.3089599609375,0.9994726777076721,779.5551147460938,597.2618408203125,0.9988137483596802
1228,812.0316772460938,648.6012573242188,0.9980475902557373,811.48681640625,586.7467651367188,0.988289475440979,760.6821899414062,625.0298461914062,0.9987156391143799,788.0164184570312,604.3955688476562,0.9996929168701172
1229,821.2060546875,660.4025268554688,0.9962277412414551,827.8970947265625,600.1949462890625,0.9721533060073853,774.4183959960938,635.656982421875,0.9970051646232605,801.8889770507812,618.9179077148438,0.9993928670883179
1230,836.371337890625,668.7591552734375,0.9981629252433777,842.8349609375,610.209716796875,0.9969596862792969,791.8174438476562,644.339111328125,0.9993612170219421,815.8775024414062,627.6328735351562,0.9994437098503113
1231,843.134033203125,678.4915161132812,0.9975228905677795,843.3267211914062,616.9561157226562,0.9986833930015564,802.1771850585938,661.6458129882812,0.9994290471076965,824.196533203125,641.0280151367188,0.9991395473480225
1232,846.80615234375,683.730712890625,0.9968348145484924,841.3622436523438,624.3748779296875,0.9957029223442078,799.2183837890625,672.66064453125,0.9984069466590881,819.0223999023438,647.6041259765625,0.9992678761482239
1233,850.403076171875,685.0977172851562,0.992828905582428,848.1219482421875,630.704833984375,0.99583899974823,799.0184326171875,679.1777954101562,0.9992547631263733,824.6196899414062,656.5401000976562,0.9982481002807617
1234,857.5198364257812,680.85595703125,0.9830707907676697,851.794677734375,636.5941772460938,0.9974594712257385,803.7210083007812,681.8842163085938,0.9995243549346924,826.47802734375,659.9071044921875,0.9987244009971619
1235,866.1478881835938,681.2259521484375,0.9903568625450134,857.9645385742188,640.2061767578125,0.9981529116630554,811.9768676757812,684.3115844726562,0.998791515827179,835.3400268554688,659.330322265625,0.999614953994751
1236,877.5078735351562,681.42138671875,0.9874886870384216,868.6718139648438,643.8634033203125,0.9992938041687012,826.3280029296875,685.9060668945312,0.998213529586792,846.49755859375,663.6548461914062,0.9985320568084717
1237,885.80224609375,683.4418334960938,0.9927500486373901,879.4124145507812,648.211669921875,0.9972339272499084,836.3233642578125,690.3407592773438,0.9992357492446899,857.181884765625,667.6898193359375,0.9939226508140564
1238,894.965087890625,691.0463256835938,0.9892402291297913,890.8031005859375,646.7260131835938,0.9969323873519897,845.1708984375,687.5659790039062,0.9984983205795288,867.880859375,667.294921875,0.9991050362586975
1239,899.0916137695312,713.9784545898438,0.9821166396141052,903.6395874023438,650.2767944335938,0.9982981085777283,855.7767944335938,692.7845458984375,0.9985951781272888,880.8729858398438,671.4254760742188,0.9984013438224792
1240,902.136474609375,714.8214721679688,0.9517380595207214,905.9655151367188,659.523193359375,0.9980564713478088,856.7650146484375,704.3084106445312,0.9977510571479797,882.7030029296875,682.2634887695312,0.998446524143219
1241,910.0170288085938,713.02978515625,0.9583823084831238,911.6104736328125,656.8060302734375,0.9989991784095764,862.8349609375,700.594482421875,0.9977565407752991,888.1041259765625,678.3298950195312,0.9985907673835754
1242,915.2611694335938,712.0845336914062,0.9847646951675415,917.953125,654.5218505859375,0.9984140396118164,870.2676391601562,700.3602294921875,0.9975199103355408,894.662109375,676.7781372070312,0.9992202520370483
1243,918.319580078125,715.3668823242188,0.9929971098899841,919.9840087890625,655.5097045898438,0.99849534034729,872.393310546875,700.9199829101562,0.9947630763053894,897.074951171875,677.5249633789062,0.9989814162254333
1244,916.451904296875,719.21630859375,0.9968163371086121,919.931640625,655.98779296875,0.9985485672950745,871.41650390625,699.5076293945312,0.996151864528656,896.7286376953125,677.246337890625,0.9988848567008972
1245,909.09912109375,720.1982421875,0.9856221079826355,919.8846435546875,656.7777099609375,0.998875081539154,871.8883666992188,696.8764038085938,0.9978305697441101,897.2333984375,677.1968994140625,0.9971976280212402
1246,902.7672119140625,721.2910766601562,0.9977520108222961,918.2088012695312,657.8888549804688,0.9993743300437927,869.0889282226562,694.5636596679688,0.999098539352417,894.5671997070312,676.2910766601562,0.9985419511795044
1247,904.3883666992188,720.8392333984375,0.9972888231277466,916.9115600585938,658.7305908203125,0.9994972944259644,867.9312744140625,694.222900390625,0.9992491602897644,893.3557739257812,675.787353515625,0.9987232089042664
1248,908.1812133789062,720.269287109375,0.9940841794013977,916.9212646484375,659.369140625,0.999494194984436,869.463134765625,695.4683227539062,0.9988987445831299,894.00830078125,676.7798461914062,0.9989404082298279
1249,908.8250122070312,719.6288452148438,0.9935805797576904,916.9248657226562,659.2512817382812,0.9995027780532837,868.8919677734375,694.97509765625,0.9990600943565369,893.6038818359375,676.444091796875,0.9991994500160217
1250,907.7042236328125,719.3436279296875,0.9919890761375427,916.6805419921875,659.2186889648438,0.9995278120040894,868.8626098632812,694.4798583984375,0.9992475509643555,893.4494018554688,676.4192504882812,0.9991027116775513
1251,906.9998779296875,719.0194702148438,0.9910253286361694,916.48681640625,659.1824340820312,0.9995505213737488,868.5816040039062,694.3528442382812,0.9992382526397705,893.2783813476562,676.2794189453125,0.9990819692611694
1252,907.0692749023438,719.162841796875,0.9914071559906006,916.2937622070312,659.0635986328125,0.999546468257904,868.52490234375,694.240966796875,0.9992693066596985,893.2684326171875,676.2163696289062,0.9990718364715576
1253,903.4464111328125,719.2875366210938,0.9943617582321167,917.86328125,658.9801025390625,0.9995087385177612,866.7893676757812,692.0205688476562,0.9995846152305603,893.2782592773438,675.5142211914062,0.9989801049232483
1254,887.50146484375,720.308837890625,0.9866945743560791,915.7720947265625,658.6366577148438,0.9994971752166748,861.6567993164062,690.5097045898438,0.9997079968452454,888.7376708984375,675.3543701171875,0.99671870470047
1255,888.3377685546875,720.3649291992188,0.9939087629318237,911.3272094726562,663.2030639648438,0.9990290403366089,859.287841796875,695.0579833984375,0.9985973238945007,885.2682495117188,678.2615966796875,0.999380350112915
1256,904.7318115234375,721.6181030273438,0.9958997368812561,912.886474609375,664.506591796875,0.9987722039222717,861.7083740234375,698.9144897460938,0.9985553622245789,887.5701904296875,682.5563354492188,0.9985972046852112
1257,922.6784057617188,719.9666137695312,0.9866352677345276,921.5293579101562,673.4996948242188,0.9973032474517822,870.0164184570312,707.581298828125,0.9994326233863831,895.4010620117188,692.8722534179688,0.999320387840271
1258,927.32666015625,721.7791137695312,0.9783651828765869,925.485107421875,681.617431640625,0.9969646334648132,874.6277465820312,714.2980346679688,0.9983762502670288,897.9517211914062,699.1813354492188,0.999504804611206
1259,906.6444091796875,745.47216796875,0.9505958557128906,930.0253295898438,690.935546875,0.9994648098945618,877.2479248046875,719.6484375,0.9990346431732178,903.1732788085938,706.5021362304688,0.999009370803833
1260,917.9436645507812,752.2189331054688,0.9981504082679749,932.0087280273438,698.724853515625,0.9990122318267822,880.2886962890625,724.716064453125,0.9995742440223694,906.1730346679688,713.0966796875,0.9977325201034546
1261,928.4322509765625,760.1370849609375,0.9973024129867554,934.8516845703125,700.1870727539062,0.9985657334327698,886.9345092773438,731.9210815429688,0.9982802867889404,910.208984375,715.4080200195312,0.9970576763153076
1262,939.8162231445312,761.0282592773438,0.9890357851982117,939.1250610351562,708.5850830078125,0.995819091796875,888.1879272460938,742.6035766601562,0.9979325532913208,914.4556274414062,726.5841064453125,0.9996682405471802
1263,932.8226318359375,776.2579956054688,0.9889047741889954,945.09619140625,723.1751708984375,0.9990021586418152,892.9348754882812,749.5725708007812,0.9983794689178467,919.1154174804688,738.4248657226562,0.9995396137237549
1264,927.6115112304688,784.798095703125,0.9968751668930054,945.0584716796875,731.331298828125,0.999154806137085,892.703125,756.2251586914062,0.9995306730270386,919.1961059570312,744.4611206054688,0.9992939233779907
1265,932.4286499023438,792.3699951171875,0.9945244789123535,945.0693969726562,736.2195434570312,0.9992631077766418,892.8740234375,764.7698974609375,0.9976522326469421,918.5800170898438,750.9138793945312,0.9996603727340698
1266,941.8861694335938,799.2301025390625,0.996468186378479,942.4070434570312,739.1862182617188,0.9993405938148499,894.7708129882812,768.6689453125,0.9995192289352417,921.0728149414062,756.1989135742188,0.9995924830436707
1267,944.1155395507812,801.9296264648438,0.9988594055175781,943.612548828125,746.7741088867188,0.996654748916626,896.9444580078125,775.6702880859375,0.9984737038612366,921.1038818359375,762.4908447265625,0.996896505355835
1268,943.4278564453125,807.0068359375,0.9986504912376404,945.479736328125,754.9025268554688,0.9990197420120239,900.2374267578125,782.982666015625,0.997413694858551,924.3108520507812,769.8236083984375,0.9997426867485046
1269,933.1696166992188,815.1083984375,0.9946714043617249,946.6704711914062,762.0844116210938,0.9989967942237854,896.6951904296875,784.9600219726562,0.9986366629600525,923.6144409179688,776.0491333007812,0.9994903802871704
1270,931.9525146484375,822.6778564453125,0.9962092638015747,945.5676879882812,769.9080200195312,0.9991390705108643,895.98779296875,790.3374633789062,0.9966530203819275,919.6275634765625,779.9096069335938,0.9982597231864929
1271,934.9171752929688,833.2589111328125,0.9941917061805725,945.5134887695312,772.4103393554688,0.9984386563301086,894.99755859375,793.9420166015625,0.9885231256484985,922.1129150390625,784.33740234375,0.999681830406189
1272,933.9234619140625,837.6209716796875,0.9939810633659363,943.2827758789062,776.9141235351562,0.9961904287338257,893.1002807617188,799.4033813476562,0.9936648607254028,920.4510498046875,791.1712646484375,0.9996219873428345
1273,934.888427734375,845.6820068359375,0.9957185387611389,945.6206665039062,784.8663330078125,0.9968680739402771,891.5826416015625,803.4234619140625,0.9980390667915344,920.0289306640625,796.6309814453125,0.998428225517273
1274,933.6380004882812,847.302978515625,0.9956811666488647,946.22265625,789.899169921875,0.997188150882721,893.4227294921875,804.7221069335938,0.9984277486801147,922.78564453125,800.5745849609375,0.9997245669364929
1275,933.5828857421875,847.3425903320312,0.9951080679893494,947.18408203125,791.0394897460938,0.9962548017501831,895.4444580078125,805.5172729492188,0.9977269768714905,924.2755126953125,801.5103149414062,0.9997736811637878
1276,928.9954833984375,847.273681640625,0.9593549966812134,950.5164184570312,795.9757690429688,0.990721583366394,895.1206665039062,807.4117431640625,0.995166540145874,926.6521606445312,803.3562622070312,0.9998593330383301
1277,927.5828857421875,847.0670166015625,0.9188662767410278,950.536376953125,798.630859375,0.9909440279006958,896.1796264648438,807.47998046875,0.9968084692955017,926.7821044921875,804.1715698242188,0.9998557567596436
1278,921.3440551757812,847.8806762695312,0.8651809692382812,949.6201782226562,800.0969848632812,0.996147871017456,895.046142578125,808.3970947265625,0.9947413206100464,925.1795043945312,805.361328125,0.9998389482498169
1279,924.1886596679688,847.1986083984375,0.9288164973258972,948.5137939453125,800.0234985351562,0.9963003396987915,894.0736083984375,807.9788208007812,0.9976683259010315,923.053466796875,805.08447265625,0.9998306035995483
1280,918.4483032226562,848.8186645507812,0.9878544211387634,946.3213500976562,802.8530883789062,0.998781144618988,890.9031372070312,808.654296875,0.997593343257904,918.2070922851562,806.1830444335938,0.9997196793556213
1281,917.5970458984375,849.9309692382812,0.9889047741889954,945.4575805664062,803.9136352539062,0.9985566735267639,889.823974609375,808.2542724609375,0.9971597194671631,917.611328125,806.7924194335938,0.9997746348381042
1282,919.7445068359375,850.3162231445312,0.9695884585380554,946.6080932617188,804.0362548828125,0.9983043670654297,890.465087890625,808.5772094726562,0.9970824122428894,918.5750732421875,807.16455078125,0.9996596574783325
1283,919.6293334960938,851.391357421875,0.9785670042037964,946.0182495117188,804.4249877929688,0.998455286026001,889.8506469726562,808.8765258789062,0.9955399632453918,918.1611328125,808.0271606445312,0.999632716178894
1284,917.9170532226562,852.1616821289062,0.966802179813385,946.1659545898438,805.796630859375,0.9982584118843079,890.095947265625,809.9322509765625,0.9918501973152161,918.2772216796875,809.7327270507812,0.9993882179260254
1285,915.9920654296875,849.4846801757812,0.9484116435050964,946.72265625,807.4989624023438,0.9969395399093628,890.2858276367188,810.9476318359375,0.9895562529563904,918.9482421875,811.770263671875,0.9995793700218201
1286,916.0286865234375,852.0150756835938,0.9547082781791687,943.8174438476562,804.1406860351562,0.9961691498756409,885.0661010742188,809.27978515625,0.9959326386451721,916.0291748046875,808.1484375,0.999882698059082
1287,920.0215454101562,848.49072265625,0.9711998105049133,943.4555053710938,794.4561767578125,0.9767605066299438,883.3524169921875,806.9620361328125,0.9977005124092102,915.26123046875,802.6254272460938,0.999954104423523
1288,920.5452880859375,848.1190795898438,0.9676739573478699,943.0535888671875,794.3244018554688,0.9780564308166504,882.4281616210938,806.907958984375,0.997704803943634,914.5274658203125,801.85791015625,0.9999526739120483
1289,930.5980834960938,840.2450561523438,0.9934424161911011,938.6023559570312,779.431396484375,0.9909088015556335,881.4503173828125,802.5900268554688,0.9976147413253784,913.7415161132812,792.1611328125,0.9995853304862976
1290,939.6906127929688,817.5663452148438,0.993529736995697,934.9323120117188,762.6671142578125,0.9955170750617981,886.6974487304688,799.5797729492188,0.9969075322151184,911.2177124023438,785.0653686523438,0.9992243051528931
1291,943.6432495117188,799.3975830078125,0.9928668737411499,929.5971069335938,755.3877563476562,0.9992886781692505,892.9601440429688,800.6233520507812,0.996455192565918,911.0169067382812,781.8682861328125,0.9986907839775085
1292,951.1061401367188,797.1805419921875,0.8602790236473083,930.2340087890625,745.0552368164062,0.998056948184967,898.1541137695312,794.6461181640625,0.9982860684394836,914.916259765625,773.5563354492188,0.9998934268951416
